	followers gained	views gained
7475	1942	268281
7476	5591	322339
7477	11774	563787
7478	8908	100474
7479	29803	268923
7480	20858	494230
7481	8162	294502
7482	3644	1504732
7483	65091	408056
7484	2177	261512
7485	4694	142886
7486	9301	631695
7487	3084	821185
7488	21540	597294
7489	36378	300452
7490	85832	597649
7491	7616	166280
7492	2923	227644
7493	26545	459831
7494	6728	333047
7495	4956	294295
7496	2646	178951
7497	12203	716396
7498	4057	171890
7499	1205	1148852
7500	12202	250776
7501	3734	584254
7502	6610	58653
7503	1547	270447
7504	25249	205539
7505	20867	508744
7506	1882	461255
7507	7552	645122
7508	4330	928287
7509	873	1678607
7510	20657	253476
7511	2973	758590
7512	37481	483348
7513	77942	339571
7514	36133	1522078
7515	2898	257159
7516	1986	266475
7517	10028	614719
7518	5863	20454
7519	2520	80876
7520	4745	344964
7521	4592	471434
7522	6448	156633
7523	7778	2108155
7524	3155	470493
7525	6755	373681
7526	13738	510977
7527	6180	195132
7528	13355	606139
7529	48243	485893
7530	10580	394922
7531	14035	302835
7532	4155	366007
7533	12502	622783
7534	17289	361972
7535	33257	242270
7536	1997	1102810
7537	12303	247556
7538	11485	517393
7539	23775	153510
7540	7637	325692
7541	634	250732
7542	14996	1103314
7543	12480	1498667
7544	8466	612228
7545	26715	520522
7546	10255	274476
7547	822	361941
7548	11733	193570
7549	33509	498102
7550	1921	1148227
7551	718	153356
7552	35873	344587
7553	13903	237986
7554	934	629757
7555	3021	232241
7556	12680	525140
7557	121698	299462
7558	28659	259321
7559	23939	269379
7560	6965	230712
7561	10949	371318
7562	5893	377821
7563	23856	94485
7564	5725	335737
7565	16047	189235
7566	5033	291537
7567	6156	203972
7568	9984	1133303
7569	9136	300603
7570	21577	456086
7571	15994	358143
7572	5832	168487
7573	4011	343648
7574	129	324718
7575	18432	302488
7576	9846	556841
7577	9836	385446
7578	11394	183840
7579	3438	92648
7580	15420	193996
7581	37224	373015
7582	10869	1029434
7583	23966	339029
7584	19900	617625
7585	638	138519
7586	3253	572221
7587	23967	169040
7588	2267	265633
7589	798	4322965
7590	23732	668720
7591	30777	556164
7592	22564	269045
7593	63305	320475
7594	5174	131110
7595	22688	270279
7596	443	136219
7597	17309	190385
7598	6868	430672
7599	42625	1456313
7600	29100	195838
7601	110590	594638
7602	10790	381907
7603	2658	188320
7604	22898	483148
7605	12943	229217
7606	11560	886807
7607	31565	493990
7608	2616	331881
7609	15581	226344
7610	11586	240893
7611	4032	306022
7612	4818	227205
7613	-7487	225804
7614	10846	2339291
7615	88904	298561
7616	-1839	166457
7617	71597	835139
7618	16848	109564
7619	76614	228530
7620	10285	173509
7621	8595	186058
7622	10366	438156
7623	20375	317151
7624	1452	140336
7625	954	687813
7626	26830	573495
7627	7002	207735
7628	3176	610204
7629	12748	97506
7630	6169	143023
7631	-1555	144296
7632	20493	309921
7633	10246	858990
7634	1124	678198
7635	18108	574639
7636	56326	669005
7637	22143	258536
7638	21250	284667
7639	2500	8027588
7640	56771	264637
7641	4124	8097
7642	23159	226626
7643	8480	304090
7644	396	145184
7645	14829	1797179
7646	1085	587809
7647	2311	147542
7648	2800	2182478
7649	6096	180640
7650	3988	198584
7651	5382	90214
7652	53637	926761
7653	3288	174030
7654	13890	385224
7655	10307	477197
7656	9240	881162
7657	13384	201824
7658	16021	312579
7659	20309	266754
7660	28873	336414
7661	973	174224
7662	2470	165936
7663	6121	320550
7664	31446	404675
7665	15557	73501
7666	11317	738037
7667	9061	259974
7668	130943	1856134
7669	2778	195687
7670	5512	245236
7671	21532	2741934
7672	2196	147206
7673	11990	318649
7674	4217	125998
7675	16931	111854
7676	100842	471897
7677	8923	114638
7678	4228	1493926
7679	1085	494805
7680	12564	309487
7681	17182	753623
7682	15971	789650
7683	26451	84096
7684	62007	234221
7685	2772	209106
7686	12895	144768
7687	8018	114192
7688	9166	265622
7689	9804	102925
7690	7989	247148
7691	5536	219285
7692	6122	273348
7693	2263	563929
7694	15467	103732
7695	37416	372440
7696	1536	474656
7697	3145	168400
7698	11391	186960
7699	59398	404053
7700	73987	330643
7701	28116	488059
7702	5009	925064
7703	1799	271657
7704	1344	799154
7705	5529	123974
7706	7091	187137
7707	7280	263349
7708	47913	208583
7709	-586	511239
7710	573	252882
7711	25906	262356
7712	49728	1089984
7713	8120	62122
7714	2292	138107
7715	1492	202348
7716	5437	42791
7717	7100	696642
7718	12914	493503
7719	146709	301986
7720	60949	524118
7721	10338	121626
7722	12679	984444
7723	4543	245347
7724	3529	601116
7725	18605	301839
7726	5765	149511
7727	5220	204405
7728	4659	3582059
7729	15782	327574
7730	8053	191111
7731	96850	282328
7732	6341	710516
7733	3788	169921
7734	80	399163
7735	2471	186267
7736	19986	295548
7737	8772	199883
7738	24601	291750
7739	893	1272659
7740	9797	214889
7741	5276	141663
7742	91443	300245
7743	916	611170
7744	7439	467440
7745	5268	507416
7746	23172	487330
7747	5170	2504066
7748	1582	173636
7749	15499	234382
7750	6891	233992
7751	1068	108536
7752	2033	207293
7753	1485	375444
7754	6556	553659
7755	6163	124368
7756	21999	316837
7757	14290	404900
7758	577	477704
7759	5097	463518
7760	29750	667666
7761	20275	299029
7762	7433	252217
7763	1023	152922
7764	7133	935066
7765	812	219104
7766	2032	237147
7767	49	1010146
7768	11519	423829
7769	25096	2844553
7770	16772	2879183
7771	12588	1525226
7772	11038	324951
7773	6063	30763
7774	39411	424440
7775	8257	1015050
7776	593	123242
7777	18168	189946
7778	31950	603500
7779	552	98285
7780	7949	402617
7781	10957	289368
7782	7623	725077
7783	76194	365067
7784	2165	305409
7785	3864	559926
7786	159	86987
7787	26384	273340
7788	6617	168499
7789	5115	159705
7790	32211	287153
7791	64580	270164
7792	2332	234755
7793	77856	559261
7794	12766	220833
7795	4949	474030
7796	25776	197426
7797	4896	152426
7798	-1845	132408
7799	20854	842279
7800	1624	2795452
7801	3850	174834
7802	8367	636270
7803	49172	294213
7804	8804	284818
7805	6445	283743
7806	7795	1415449
7807	34285	1177094
7808	9145	520963
7809	2412	2525227
7810	18957	383118
7811	27457	625282
7812	154518	237335
7813	9492	269820
7814	2208	308035
7815	1604	1536111
7816	1271	272218
7817	7613	473954
7818	25631	183865
7819	1516	98034
7820	10497	182366
7821	3864	223758
7822	6574	207270
7823	66772	501480
7824	2888	150533
7825	5669	792642
7826	6746	282047
7827	5731	240567
7828	6216	154694
7829	11152	957604
7830	10689	181199
7831	15944	462056
7832	3928	150930
7833	92035	312639
7834	2250	127505
7835	5389	461834
7836	44229	657875
7837	14995	313991
7838	3894	300369
7839	59608	662414
7840	31050	348622
7841	51358	330132
7842	7380	208578
7843	4076	132294
7844	6366	863561
7845	40967	316308
7846	-2735	162795
7847	2662	170542
7848	19792	485159
7849	4230	209370
7850	1618	3474467
7851	5232	203423
7852	8362	509856
7853	1073	223569
7854	17974	379733
7855	18775	326827
7856	17233	292332
7857	13687	137961
7858	83	197609
7859	434	993306
7860	14296	157212
7861	14620	288302
7862	16182	274466
7863	36496	324428
7864	19655	59668
7865	18533	1294468
7866	-2384	134987
7867	10211	424056
7868	15154	170578
7869	2345	105137
7870	289	114829
7871	11320	212769
7872	39973	1258931
7873	5918	64741
7874	97626	585209
7875	5472	442061
7876	52939	1427258
7877	8969	124037
7878	39945	768937
7879	8131	1382574
7880	8724	383769
7881	9880	259517
7882	9304	1399169
7883	9118	287423
7884	68915	1514021
7885	5703	130770
7886	97217	424374
7887	15057	383700
7888	106215	362164
7889	1914	2392159
7890	58733	728301
7891	8239	959977
7892	9218	173790
7893	33375	728410
7894	-2272	298601
7895	16290	295501
7896	443	147146
7897	4101	377783
7898	7800	195768
7899	14168	424957
7900	10334	455600
7901	16938	577063
7902	7020	157876
7903	11110	473350
7904	50127	565491
7905	25122	97635
7906	1304	904384
7907	36831	924472
7908	1232	304730
7909	4648	337403
7910	29019	236023
7911	1889	131427
7912	10620	358939
7913	13081	221346
7914	-79723	418492
7915	63309	441284
7916	19862	1144068
7917	10292	187826
7918	3956	320176
7919	37042	372997
7920	858	192755
7921	6481	132024
7922	3227	386675
7923	7732	113085
7924	32503	354401
7925	32531	186644
7926	8774	273097
7927	13045	245126
7928	8139	343120
7929	6232	197582
7930	49048	131034
7931	7778	239871
7932	43403	225458
7933	15401	667855
7934	10780	245618
7935	2851	514712
7936	11522	165360
7937	1278	221968
7938	16290	272212
7939	3606	164310
7940	69219	840815
7941	3865	37338
7942	104646	437010
7943	10176	275525
7944	13268	237622
7945	2615	135851
7946	25749	1765169
7947	15276	914050
7948	4765	182371
7949	47306	1120869
7950	39785	649912
7951	1938	126366
7952	4202	122192
7953	17533	623155
7954	8548	354324
7955	6395	133845
7956	7340	148674
7957	3577	2455247
7958	4333	373738
7959	21921	2924244
7960	1875	452532
7961	18104	244766
7962	2002	266524
7963	7054	193670
7964	3782	208326
7965	2081	2911591
7966	12217	258825
7967	10494	147912
7968	6460	204734
7969	22574	4611950
7970	6861	436378
7971	5656	157360
7972	12358	489692
7973	8729	260311
7974	1001	173030
7975	29906	725568
7976	3277	212097
7977	2533	66292
7978	5436	387052
7979	28629	376764
7980	5882	289993
7981	914	323232
7982	3811	290427
7983	9230	4352420
7984	4254	561521
7985	18098	247714
7986	3103	977131
7987	9773	112181
7988	13495	717672
7989	11758	198457
7990	23681	724327
7991	9438	233454
7992	9993	755173
7993	4856	213534
7994	4690	241010
7995	419	89388
7996	14053	423409
7997	52027	274232
7998	1842	130645
7999	37903	181833
8000	57601	623516
8001	33296	795411
8002	5698	146246
8003	12506	188460
8004	2065	233997
8005	20563	341341
8006	46511	254193
8007	50903	251830
8008	5818	271110
8009	8189	423750
8010	10816	163777
8011	2958	93397
8012	68863	166210
8013	9759	333061
8014	40317	1517020
8015	19092	413294
8016	13657	309460
8017	1662	2119629
8018	21179	301719
8019	3063	297750
8020	4769	174375
8021	41728	308291
8022	6344	333300
8023	3319	138488
8024	41303	682189
8025	85402	1805659
8026	3244	128230
8027	22599	1040118
8028	15038	122149
8029	4919	343087
8030	8165	152245
8031	23024	567952
8032	157895	866864
8033	-6923	214820
8034	17626	201542
8035	8518	713894
8036	24335	365817
8037	5070	94026
8038	5234	218199
8039	10703	244988
8040	8278	681874
8041	4212	139968
8042	49347	97147
8043	16927	976716
8044	10453	310252
8045	3017	2401387
8046	2590	243464
8047	5651	340999
8048	9901	457557
8049	51290	654233
8050	2047	141322
8051	12574	280618
8052	9244	131916
8053	7682	178959
8054	18685	264940
8055	4622	188949
8056	1704	271936
8057	25703	455922
8058	37177	1235373
8059	3866	1345955
8060	1012	1847075
8061	25159	328990
8062	42245	617227
8063	9667	230341
8064	8551	252906
8065	6395	242985
8066	33282	231287
8067	7738	189327
8068	21693	728427
8069	6166	202528
8070	2871	271094
8071	56162	554561
8072	1054	212560
8073	3176	3794100
8074	8725	432775
8075	3705	144718
8076	22828	140697
8077	1762	277219
8078	33441	340631
8079	4687	229900
8080	2705	567390
8081	70888	267840
8082	20955	15132
8083	9712	798919
8084	3770	240189
8085	12720	14837
8086	47029	293672
8087	20365	236115
8088	4888	292856
8089	9646	142578
8090	9298	157690
8091	1792	350721
8092	2286	412721
8093	3085	168632
8094	8856	703537
8095	14472	450387
8096	23194	756692
8097	5327	317701
8098	107551	187563
8099	6775	185600
8100	15445	116047
8101	14107	114807
8102	3309	193948
8103	1488	241518
8104	3852	239867
8105	10991	439813
8106	14694	272443
8107	7351	677669
8108	19560	164644
8109	11857	342635
8110	3975	471436
8111	5271	376958
8112	10191	191553
8113	839	186973
8114	5839	139307
8115	26980	475475
8116	8658	228428
8117	6138	346861
8118	6892	265215
8119	53757	254272
8120	8502	336700
8121	262	105967
8122	3754	338601
8123	16519	180744
8124	23792	208546
8125	-81	143990
8126	10616	174847
8127	9836	162075
8128	37941	273842
8129	22216	181538
8130	10678	166730
8131	4620	134112
8132	6881	176813
8133	30793	246539
8134	53499	263151
8135	1735	207175
8136	2904	175292
8137	50508	390756
8138	2921	457196
8139	6630	185553
8140	43099	452313
8141	21870	233437
8142	34041	294542
8143	3306	354481
8144	4751	105674
8145	7078	72130
8146	16884	848254
8147	13421	757426
8148	27041	446195
8149	2483	252040
8150	28620	350517
8151	8151	207129
8152	27440	157005
8153	9279	1637354
8154	18990	312108
8155	5675	214675
8156	66849	220948
8157	4990	245516
8158	5960	218937
8159	9063	249642
8160	799	298460
8161	27280	388798
8162	6767	277851
8163	7563	128360
8164	11228	544542
8165	7273	249735
8166	10090	432886
8167	7558	252623
8168	2029	127509
8169	8920	293586
8170	9149	73082
8171	748	113676
8172	8661	172408
8173	12399	169285
8174	7827	176688
8175	13988	135004
8176	3751	413029
8177	3142	196076
8178	285	573943
8179	3666	144318
8180	34930	125467
8181	11181	179780
8182	15114	163402
8183	696	254504
8184	-1516	399075
8185	14390	547331
8186	31108	590477
8187	1017	476094
8188	5852	214185
8189	1250	168625
8190	2166	2644295
8191	2014	145360
8192	4916	143783
8193	7289	125712
8194	13073	199983
8195	8568	173730
8196	2463	369844
8197	1321	204466
8198	5563	26567
8199	12930	217912
8200	8616	237817
8201	4073	69306
8202	26009	399597
8203	3198	140168
8204	2277	295265
8205	22850	628671
8206	4214	263915
8207	3901	106578
8208	2846	117712
8209	11390	72977
8210	7500	632742
8211	98489	690204
8212	5216	308707
8213	4122	297687
8214	1764	101837
8215	5121	76071
8216	17796	970656
8217	270	170670
8218	15095	707677
8219	12061	357599
8220	70889	358457
8221	27970	177602
8222	2704	269168
8223	8169	302218
8224	10022	352554
8225	6236	272605
8226	9580	262812
8227	8163	133497
8228	8984	275999
8229	67307	288423
8230	2617	184203
8231	558	172470
8232	39568	412822
8233	12771	409831
8234	34507	630622
8235	14217	160255
8236	341	257136
8237	41489	398178
8238	2680	163756
8239	5801	161788
8240	35187	316971
8241	5705	122435
8242	2813	276857
8243	18094	224305
8244	39043	712628
8245	5812	69187
8246	5255	294729
8247	3349	454168
8248	8226	145124
8249	5143	1175707
8250	6357	80081
8251	5346	110753
8252	15646	288238
8253	26824	182213
8254	25097	130817
8255	16381	293380
8256	-1797	1675090
8257	60710	546731
8258	3626	158110
8259	4143	3257027
8260	684	2708917
8261	17303	442525
8262	1708	240310
8263	17952	418748
8264	4970	226358
8265	1991	194334
8266	10572	320832
8267	57456	296069
8268	1554	253636
8269	22896	118652
8270	13832	205233
8271	1638	116272
8272	2275	270674
8273	11197	229730
8274	8114	279219
8275	15810	439766
8276	6354	2324858
8277	4466	290271
8278	5296	1903695
8279	38419	114232
8280	43755	447201
8281	952	101647
8282	10253	391188
8283	6163	527908
8284	3568	101649
8285	1947	517122
8286	27522	1590414
8287	1380	167141
8288	1819	346572
8289	52587	524804
8290	22962	213425
8291	4327	108868
8292	32919	203015
8293	2989	1137211
8294	6850	107979
8295	12518	277939
8296	13143	445086
8297	166138	1867106
8298	49100	316146
8299	2249	34665
8300	1617	51340
8301	6006	30350
8302	111610	332341
8303	32448	598963
8304	51566	426399
8305	17624	600689
8306	42156	96619
8307	35109	122194
8308	4936	172597
8309	5089	162971
8310	31209	758610
8311	15859	324752
8312	9391	244571
8313	44375	382667
8314	44670	562873
8315	10315	159286
8316	15954	248618
8317	1349	265811
8318	4506	495523
8319	6395	770524
8320	6641	192630
8321	7929	196794
8322	-13	197236
8323	156907	459840
8324	3062	114961
8325	2896	174782
8326	4195	183808
8327	29788	325449
8328	7939	308372
8329	7778	205368
8330	6521	135563
8331	8073	148585
8332	20281	358306
8333	11107	246975
8334	4176	428372
8335	38705	226183
8336	5170	182950
8337	13707	390391
8338	17330	174796
8339	2637	286030
8340	1325	148031
8341	161760	240730
8342	11275	243898
8343	1378	288888
8344	1287	118321
8345	19096	152485
8346	7882	390542
8347	8387	189278
8348	3307	226847
8349	3271	187336
8350	18260	566933
8351	21820	2543316
8352	11243	215777
8353	2391	168781
8354	13723	1460614
8355	7169	303231
8356	10628	163510
8357	13017	829427
8358	11290	458984
8359	13885	125999
8360	6406	137944
8361	9696	189725
8362	1803	110585
8363	4449	175188
8364	3868	208249
8365	44542	402512
8366	24636	280575
8367	2216	267094
8368	15640	124209
8369	21503	490393
8370	1346	406059
8371	51094	302103
8372	1174	295079
8373	7893	565358
8374	20443	442353
8375	4898	135802
8376	19155	204545
8377	5437	109878
8378	10037	275093
8379	8143	237813
8380	28139	298307
8381	647	217714
8382	6645	168050
8383	22256	717135
8384	11248	1023745
8385	9057	403045
8386	22028	160674
8387	6465	131931
8388	9674	135802
8389	1424	223033
8390	7085	8802
8391	5921	274752
8392	566	303227
8393	169374	360884
8394	10591	148681
8395	8823	99857
8396	6255	2918964
8397	16958	530936
8398	14576	334380
8399	74	248840
8400	6209	192068
8401	3429	595488
8402	18819	386093
8403	32698	208537
8404	8985	196901
8405	9109	1076099
8406	7692	145205
8407	53014	283638
8408	13393	279290
8409	4857	59459
8410	782	257005
8411	5972	1339799
8412	11626	169174
8413	5016	333175
8414	15432	900971
8415	33362	474280
8416	3612	331306
8417	14430	286182
8418	17902	165603
8419	7703	99074
8420	8438	1113018
8421	3205	375356
8422	4212	514766
8423	2205	105725
8424	1770	308831
8425	3101	278988
8426	11328	625214
8427	82914	303450
8428	5485	624693
8429	6620	247478
8430	6160	159763
8431	3299	193495
8432	9418	2312289
8433	1073	246853
8434	56594	531137
8435	2146	133949
8436	11670	2700061
8437	10312	492471
8438	537	203817
8439	13422	1925066
8440	26581	419596
8441	136775	385191
8442	3283	232499
8443	4920	192296
8444	9416	474719
8445	23885	398378
8446	6722	222668
8447	9113	141750
8448	57090	372313
8449	31157	820509
8450	4869	489861
8451	833	570135
8452	58389	159951
8453	129236	222960
8454	26796	142390
8455	4361	241774
8456	2258	108613
8457	-77	99884
8458	20849	1127939
8459	4211	415017
8460	2503	915769
8461	1458	136943
8462	8792	238089
8463	11608	150461
8464	18044	130301
8465	24578	260532
8466	1733	176964
8467	89153	127252
8468	9693	279234
8469	6917	346929
8470	16349	165058
8471	1643	357146
8472	8426	2293155
8473	29445	483386
8474	4270	83856
8475	955	394833
8476	552	98463
8477	9278	329283
8478	2712	122917
8479	2064	18370
8480	24672	568109
8481	22531	451198
8482	24755	271252
8483	2287	291779
8484	7368	384529
8485	6387	203932
8486	59699	288188
8487	17717	320542
8488	22408	172827
8489	43565	303905
8490	35920	415341
8491	2690	294586
8492	19254	285980
8493	3102	327369
8494	1545	57127
8495	13235	351842
8496	22548	556435
8497	4224	1246156
8498	-511	553308
8499	1575	141652
8500	2726	238167
8501	15996	223375
8502	2996	239453
8503	13810	779493
8504	2817	191372
8505	-878	524635
8506	9456	297207
8507	37164	249629
8508	1624	5030461
8509	9594	186193
8510	11765	269067
8511	6774	56416
8512	1107	213765
8513	1507	389487
8514	26876	542855
8515	10300	258857
8516	15039	1271208
8517	7019	438197
8518	22596	337467
8519	23600	432661
8520	19302	272854
8521	28590	352104
8522	3160	170585
8523	5656	236705
8524	1848	287564
8525	421	209896
8526	4038	133305
8527	48530	207482
8528	8388	215093
8529	11523	363179
8530	4264	175273
8531	12677	579551
8532	5053	193467
8533	91698	563360
8534	40761	134705
8535	14199	226901
8536	5808	317556
8537	31431	897379
8538	12867	255697
8539	1874	227130
8540	15220	337027
8541	9767	858049
8542	6523	201375
8543	2991	108820
8544	1728	179500
8545	1913	16914698
8546	17406	252325
8547	9893	194994
8548	499	919499
8549	7855	143444
8550	4186	296731
8551	488	78515
8552	4903	173299
8553	39575	357865
8554	621	359642
8555	16146	411114
8556	7193	1549392
8557	29860	664331
8558	8400	242755
8559	6824	221044
8560	25575	723661
8561	15045	2590757
8562	4075	233606
8563	13686	221571
8564	1794	102499
8565	8309	288926
8566	3948	56711
8567	5999	198131
8568	1189	155915
8569	7169	1296180
8570	3339	65567
8571	33011	706570
8572	735	104023
8573	2596	258259
8574	4117	427658
8575	4010	122694
8576	20250	250260
8577	12273	266622
8578	16504	130872
8579	821	571802
8580	-158	280051
8581	20317	195468
8582	23554	267951
8583	14551	726656
8584	5122	436381
8585	15108	300593
8586	9559	745815
8587	3346	181472
8588	31674	940608
8589	21597	2412375
8590	3456	432943
8591	11260	132636
8592	11307	376320
8593	11450	876664
8594	15195	549890
8595	93380	480536
8596	10610	187548
8597	32039	389240
8598	-1898	52758
8599	7424	1319642
8600	1434	184249
8601	27148	479735
8602	35934	1043297
8603	34698	151731
8604	3906	383307
8605	4594	128257
8606	2166	121869
8607	114318	395344
8608	226	106501
8609	16865	361708
8610	10240	282919
8611	41322	256944
8612	11629	2175673
8613	53635	145146
8614	20533	226748
8615	27299	142080
8616	32504	427275
8617	15102	150623
8618	1141	78217
8619	102202	466323
8620	5090	217853
8621	76574	920924
8622	268	537951
8623	9894	177637
8624	1974	1618262
8625	7496	239864
8626	8119	195019
8627	17487	245269
8628	13023	448896
8629	35045	194537
8630	3484	166270
8631	6598	204340
8632	3067	156814
8633	3018	208590
8634	24941	256318
8635	-2374	285433
8636	9129	242881
8637	18876	102327
8638	2031	43476
8639	48027	411739
8640	3320	360703
8641	9717	181901
8642	6654	341054
8643	22036	857729
8644	6033	287430
8645	45157	89271
8646	17629	117938
8647	7907	508412
8648	23333	122031
8649	6088	382793
8650	18480	433591
8651	-10	117967
8652	2508	157176
8653	939	160908
8654	18944	164689
8655	315	13224
8656	3771	261942
8657	3846	104156
8658	17538	121677
8659	10244	31838
8660	16721	122662
8661	30638	338816
8662	5298	1264297
8663	150	5834
8664	19852	203372
8665	4780	1138189
8666	74788	333718
8667	4611	229377
8668	5046	99352
8669	6949	235329
8670	1594	282280
8671	6808	202361
8672	1780	810386
8673	38254	320974
8674	22125	223396
8675	58938	292356
8676	8732	433305
8677	48752	285944
8678	3767	168083
8679	8597	349754
8680	20002	261022
8681	8991	261878
8682	5108	323178
8683	2885	284616
8684	20451	123982
8685	13899	283883
8686	4055	164780
8687	21702	1201319
8688	15936	205468
8689	52000	176938
8690	2574	252177
8691	23223	264456
8692	91605	670660
8693	3565	378818
8694	42985	591106
8695	862	907384
8696	89856	320627
8697	2725	270996
8698	3262	355820
8699	6754	383810
8700	17210	205584
8701	15554	746232
8702	298	490481
8703	23306	239425
8704	25784	351632
8705	15214	191690
8706	1234	203507
8707	2695	2613531
8708	69718	505501
8709	3046	310635
8710	4437	270842
8711	4164	194215
8712	29637	326740
8713	6704	272957
8714	5734	322926
8715	693	497182
8716	26521	211191
8717	2275	89032
8718	10895	11171
8719	4431	493753
8720	2598	177916
8721	2046	109137
8722	-6695	201812
8723	39391	245384
8724	1842	333701
8725	40552	255785
8726	1917	276519
8727	77223	328302
8728	16159	549172
8729	1681	159635
8730	23512	578983
8731	2231	121519
8732	14696	589409
8733	4166	271026
8734	62373	1096734
8735	29968	366256
8736	9463	636262
8737	17429	270889
8738	14098	206550
8739	5641	188131
8740	1329	388920
8741	3037	210522
8742	3564	152036
8743	11499	194213
8744	2249	125596
8745	67796	265238
8746	22715	297286
8747	11347	663306
8748	6034	246302
8749	16307	1456613
8750	25276	614001
8751	10581	78850
8752	2464	181718
8753	40071	471982
8754	16795	771059
8755	13805	231792
8756	35735	410770
8757	117	27396
8758	5595	1479762
8759	6243	362796
8760	3351	155117
8761	13572	172488
8762	19803	304176
8763	1246	104072
8764	18589	458605
8765	5963	266019
8766	3581	320710
8767	14334	699814
8768	9033	200795
8769	9076	569597
8770	15627	288847
8771	10649	181665
8772	17079	934988
8773	9840	147539
8774	15136	453708
8775	43400	127832
8776	1276	155463
8777	10076	199233
8778	6111	134644
8779	57799	220505
8780	81651	449134
8781	5469	161023
8782	6623	136391
8783	63825	326446
8784	13253	334146
8785	1584	288869
8786	4028	281239
8787	4229	179572
8788	2707	93180
8789	11384	102151
8790	4558	1137686
8791	3729	137805
8792	2414	157787
8793	2688	128113
8794	16754	615711
8795	19618	190090
8796	3204	398018
8797	10273	264848
8798	5245	243384
8799	2921	927197
